level,string,length,n_leave_node,n_ending,n
2,"外头买的",4,2,2,2
2,"外头还有",4,4,4,4
2,"外头上夜的",5,1,2,3
3,"外头上夜的人",6,2,2,2
2,"外头这",3,4,4,4
2,"外头走",3,4,4,4
2,"外头又",3,4,4,4
2,"外头传进话来",6,2,2,2
2,"外头都是",4,2,2,2
2,"外头看着",4,2,2,2
2,"外头得了",4,2,2,2
2,"外头小厮们",5,2,2,2
1,"外面",2,64,81,123
2,"外面的",3,5,7,9
3,"外面的大",4,2,2,2
3,"外面的人",4,2,2,2
2,"外面也不",4,2,2,2
2,"外面诸事不",5,2,2,2
2,"外面小厮",4,2,2,2
2,"外面又",3,3,3,3
2,"外面却",3,3,3,3
1,"外间",2,26,31,53
2,"外间房内",4,2,2,2
1,"外人",2,35,38,41
1,"外边",2,24,25,27
2,"外边一",3,3,3,3
1,"外书房",3,15,16,18
2,"外书房来",4,3,3,3
1,"外甥",2,7,8,17
2,"外甥女儿",4,7,8,9
3,"外甥女儿的",5,2,2,2
1,"外任",2,13,14,16
2,"外任去",3,3,3,3
1,"外的",2,11,13,15
1,"外一",2,8,10,14
2,"外一看",3,3,3,3
2,"外一瞧",3,3,3,3
1,"外有",2,13,13,13
1,"外省",2,7,7,7
1,"外听见",3,2,2,2
1,"外道",2,4,5,6
2,"外道的",3,2,2,2
1,"外罩石青",4,2,2,2
1,"外传",2,6,6,6
1,"外还要",3,2,2,2
1,"外还有",3,2,2,2
1,"外问道",3,2,2,2
1,"外方回",3,2,2,2
0,"走",1,314,352,1218
1,"走了",2,124,136,178
2,"走了出来",4,10,10,10
2,"走了风声",4,3,3,3
2,"走了半日",4,2,2,2
2,"走了几步",4,2,2,2
1,"走来",2,117,125,153
2,"走来笑道",4,4,4,4
1,"走到",2,24,46,108
2,"走到那里",4,1,2,4
2,"走到那边",4,3,3,3
2,"走到里间",4,3,4,5
3,"走到里间门",5,2,2,2
2,"走到床前",4,5,5,5
2,"走到凤姐",4,4,4,4
2,"走到门口",4,2,2,2
2,"走到自己",4,2,2,2
2,"走到外面",4,2,2,2
2,"走到一个",4,2,2,2
2,"走到尤氏那边",6,2,2,2
1,"走至",2,20,30,43
2,"走至厅上",4,3,3,3
2,"走至里间",4,3,3,3
2,"走至上房",4,2,2,2
1,"走过来",3,21,23,26
2,"走过来一看",5,2,2,2
1,"走出来",3,16,16,16
1,"走出去",3,5,5,5
1,"走出院门",4,2,2,2
1,"走出门来",4,2,2,2
1,"走出一个人来",6,2,2,2
1,"走开",2,26,27,33
1,"走上来",3,16,17,18
1,"走的",2,23,24,25
1,"走罢",2,20,20,20
1,"走去",2,16,17,18
1,"走近前来",4,5,5,5
1,"走不多远",4,3,3,3
1,"走不多时",4,2,2,2
1,"走就走",3,3,3,3
1,"走回来",3,3,3,3
1,"走漏风声",4,2,2,2
0,"怎",1,18,33,1202
1,"怎么",2,148,227,1022
2,"怎么样",3,137,143,212
3,"怎么样呢",4,41,41,41
2,"怎么不",3,37,48,83
3,"怎么不见",4,11,11,11
3,"怎么不来",4,8,8,8
3,"怎么不知",4,3,4,6
3,"怎么不真",4,4,4,4
3,"怎么不早来",5,2,2,2
2,"怎么说",3,40,46,60
3,"怎么说呢",4,7,7,7
2,"怎么就",3,23,30,41
3,"怎么就不",4,4,4,4
3,"怎么就回来了",6,2,2,2
2,"怎么了",3,33,33,33
2,"怎么又",3,24,27,31
3,"怎么又回来了",6,2,2,2
2,"怎么这么",4,7,7,7
2,"怎么这样早",5,2,2,2
2,"怎么这时候才来",7,2,2,2
2,"怎么这几日",5,2,2,2
2,"怎么好",3,21,23,28
3,"怎么好好的",5,4,4,4
2,"怎么你",3,12,13,16
3,"怎么你们",4,4,4,4
2,"怎么没有呢",5,2,2,2
2,"怎么也",3,8,9,12
3,"怎么也不",4,4,4,4
2,"怎么办",3,10,10,10
2,"怎么还不",4,5,5,5
2,"怎么能",3,9,9,9
2,"怎么倒",3,7,8,9
3,"怎么倒忘了",5,2,2,2
2,"怎么一时",4,4,4,4
2,"怎么一个",4,1,2,3
3,"怎么一个人",5,2,2,2
2,"怎么想来",4,2,2,2
2,"怎么得",3,6,7,8
3,"怎么得有",4,2,2,2
2,"怎么他说",4,2,2,2
2,"怎么他就",4,2,2,2
2,"怎么他也",4,2,2,2
2,"怎么今日",4,4,4,4
2,"怎么今儿",4,4,4,4
2,"怎么来的",4,2,2,2
2,"怎么怨的",4,1,2,3
3,"怎么怨的他",5,2,2,2
2,"怎么怨得",4,3,3,3
2,"怎么叫我",4,2,2,2
2,"怎么叫人",4,2,2,2
2,"怎么是",3,6,6,6
2,"怎么我们",4,2,2,2
2,"怎么忘了",4,5,5,5
2,"怎么跑到这里来",7,2,3,4
3,"怎么跑到这里来了",8,2,2,2
2,"怎么去了",4,2,2,2
2,"怎么问起我",5,2,2,2
2,"怎么问我",4,2,2,2
2,"怎么听见",4,2,2,2
2,"怎么前儿",4,2,2,2
2,"怎么到了",4,2,2,2
2,"怎么像个",4,2,2,2
1,"怎样",2,73,82,92
1,"怎好不",3,2,2,2
1,"怎敢不",3,2,2,2
0,"袭",1,21,29,1199
1,"袭人",2,206,310,1144
2,"袭人笑道",4,71,71,71
2,"袭人等",3,38,48,69
3,"袭人等都",4,6,6,6
3,"袭人等忙",4,3,4,5
4,"袭人等忙说",5,2,2,2
3,"袭人等笑道",5,2,2,2
3,"袭人等皆",4,3,3,3
3,"袭人等又",4,3,3,3
3,"袭人等也",4,3,3,3
2,"袭人见",3,9,15,39
3,"袭人见他",4,11,13,15
4,"袭人见他如此",6,2,2,2
3,"袭人见了",4,3,4,5
4,"袭人见了这",5,2,2,2
3,"袭人见说",4,4,4,4
3,"袭人见王夫人",6,2,2,2
2,"袭人听了",4,16,17,23
3,"袭人听了这话",6,4,4,4
2,"袭人听说",4,8,8,8
2,"袭人忙",3,17,22,31
3,"袭人忙道",4,4,4,4
3,"袭人忙拉他说",6,2,2,2
2,"袭人姐姐",4,17,20,23
3,"袭人姐姐怎么",6,2,2,2
3,"袭人姐姐叫我",6,2,2,2
2,"袭人便",3,12,17,23
3,"袭人便说",4,3,3,3
2,"袭人也",3,15,18,23
3,"袭人也不",4,4,4,4
2,"袭人不",3,9,12,18
3,"袭人不知",4,3,3,3
3,"袭人不好",4,3,3,3
3,"袭人不在家",5,2,2,2
2,"袭人说",3,7,10,17
3,"袭人说出",4,4,4,4
2,"袭人又",3,10,13,17
3,"袭人又道",4,3,3,3
2,"袭人的",3,11,13,16
3,"袭人的手",4,3,3,3
2,"袭人麝月",4,7,11,15
3,"袭人麝月两个",6,2,2,2
2,"袭人一",3,9,10,13
3,"袭人一面",4,4,4,4
2,"袭人来",3,12,12,12
2,"袭人因",3,9,10,11
2,"袭人在傍",4,4,4,4
2,"袭人在那",4,2,2,2
2,"袭人和宝",4,2,2,2
2,"袭人只得",4,5,5,5
2,"袭人正在",4,3,3,3
2,"袭人正要",4,2,2,2
2,"袭人回来",4,2,2,2
2,"袭人回明",4,2,2,2
2,"袭人晴雯二人",6,2,2,2
2,"袭人晴雯等",5,2,2,2
2,"袭人都",3,7,7,7
2,"袭人知他",4,2,2,2
2,"袭人看时",4,2,2,2
2,"袭人看见这",5,2,2,2
2,"袭人才去了",5,2,2,2
2,"袭人坐着",4,2,2,2
2,"袭人坐在",4,2,2,2
2,"袭人去",3,5,6,7
3,"袭人去了",4,2,2,2
2,"袭人那孩子",5,2,2,2
2,"袭人那里",4,2,2,2
2,"袭人连忙",4,4,4,4
2,"袭人是个",4,2,2,2
2,"袭人早已",4,2,2,2
2,"袭人之母",4,4,4,4
2,"袭人问道",4,2,2,2
2,"袭人心里",4,3,3,3
2,"袭人叫他",4,2,2,2
2,"袭人倒了茶来",6,2,2,2
2,"袭人倒可",4,2,2,2
2,"袭人紫鹃两个",6,2,2,2
2,"袭人答应了",5,3,3,3
2,"袭人本来",4,2,2,2
2,"袭人睁眼一",5,2,2,2
2,"袭人拉了",4,2,2,2
2,"袭人哭道",4,2,2,2
2,"袭人吓了一跳",6,2,2,2
1,"袭一等",3,3,4,5
2,"袭一等子",4,2,2,2
0,"三",1,126,235,1191
1,"三个",2,46,60,130
2,"三个人",3,26,28,30
2,"三个字",3,14,15,16
1,"三人",2,34,49,70
2,"三人出来",4,3,3,3
2,"三人皆",3,3,3,3
2,"三人正",3,3,3,3
2,"三人在",3,3,3,3
1,"三姐",2,26,35,61
2,"三姐姐",3,10,10,10
1,"三四",2,19,28,58
2,"三四次",3,5,5,5
1,"三日",2,27,35,52
2,"三日后",3,7,7,7
2,"三日两头儿",5,2,2,2
2,"三日两日",4,2,2,2
2,"三日好两日不好",7,2,2,2
1,"三姑娘",3,28,35,44
1,"三十",2,16,24,40
2,"三十六",3,4,4,4
2,"三十卷",3,3,3,3
2,"三十三",3,3,3,3
1,"三五",2,11,17,31
2,"三五日不",4,3,3,3
2,"三五日的光景",6,2,2,2
2,"三五天",3,3,4,5
3,"三五天就",4,2,2,2
1,"三更",2,15,20,29
2,"三更半夜的",5,2,2,2
2,"三更天",3,3,3,3
1,"三百两",3,3,3,3
1,"三天",2,14,18,22
1,"三分",2,20,21,22
1,"三妹妹",3,12,15,20
2,"三妹妹那里",5,2,2,2
1,"三间",2,10,12,17
2,"三间小",3,5,5,5
1,"三千",2,9,11,16
2,"三千两",3,3,4,5
3,"三千两银子",5,2,2,2
1,"三年",2,8,11,14
1,"三爷",2,11,12,13
1,"三月",2,9,11,13
1,"三字",2,13,13,13
1,"三则",2,10,10,10
1,"三二年",3,2,3,4
2,"三二年就",4,2,2,2
1,"三二十个",4,3,3,3
1,"三不知",3,1,2,3
2,"三不知的",4,2,2,2
1,"三丫头",3,8,8,8
1,"三门外头",4,2,2,2
1,"三寸",2,7,7,7
1,"三姨儿",3,2,2,2
1,"三下",2,6,6,6
1,"三口两口",4,2,2,2
1,"三万六千五百",6,2,2,2
1,"三迳露",3,2,2,2
1,"三生石",3,1,2,3
2,"三生石上",4,2,2,2
1,"三位法",3,2,2,2
1,"三灾八难的",5,2,2,2
1,"三三两两传说",6,2,2,2
1,"三言两语",4,2,2,2
0,"众",1,47,86,1190
1,"众人",2,139,210,877
2,"众人都",3,40,54,176
3,"众人都笑了",5,15,15,15
3,"众人都笑道",5,14,14,14
3,"众人都笑说",5,8,8,8
3,"众人都道",4,37,38,39
4,"众人都道有理",6,2,2,2
3,"众人都说",4,13,14,15
3,"众人都不敢",5,3,3,3
3,"众人都不理",5,2,2,2
3,"众人都诧异道",6,2,2,2
2,"众人听了",4,55,58,64
3,"众人听了都诧异",7,2,2,2
2,"众人听说",4,19,19,19
2,"众人道",3,73,74,75
2,"众人笑道",4,29,29,29
2,"众人笑个不住",6,2,2,2
2,"众人不",3,12,16,30
3,"众人不解",4,5,6,7
4,"众人不解其",5,2,2,2
3,"众人不敢",4,4,5,6
4,"众人不敢违拗",6,2,2,2
3,"众人不知",4,3,3,3
2,"众人看了",4,11,11,11
2,"众人看时",4,4,4,4
2,"众人看见",4,3,3,3
2,"众人见他",4,9,11,13
3,"众人见他进来",6,2,2,2
2,"众人又",3,11,15,21
3,"众人又都笑起来",7,3,3,3
3,"众人又笑",4,3,3,3
2,"众人忙",3,12,14,16
2,"众人也不",4,4,5,7
3,"众人也不敢",5,1,2,3
4,"众人也不敢答言",7,2,2,2
2,"众人也都",4,5,5,5
2,"众人一见",4,3,3,3
2,"众人答应了",5,6,6,6
2,"众人答应着",5,2,2,2
2,"众人问",3,8,8,8
2,"众人皆知",4,2,2,2
2,"众人便说",4,2,2,2
2,"众人说",3,7,7,7
2,"众人正在",4,4,4,4
2,"众人来",3,7,7,7
2,"众人回禀",4,2,2,2
2,"众人知道",4,2,2,2
2,"众人围随",4,4,4,4
2,"众人因问",4,2,2,2
2,"众人只得",4,2,2,2
2,"众人上来",4,2,2,2
2,"众人上了",4,2,2,2
2,"众人进来",4,2,2,2
2,"众人的嘴",4,2,2,2
2,"众人拍案叫绝",6,2,2,2
2,"众人拍手",4,2,2,2
2,"众人各自",4,2,2,2
2,"众人各处",4,2,2,2
2,"众人越发笑起来",7,2,2,2
2,"众人更加",4,2,2,2
2,"众人吓了一",5,2,2,2
2,"众人大笑起来",6,2,2,2
1,"众丫头们",4,3,3,3
1,"众姊妹",3,17,21,26
2,"众姊妹都",4,3,3,3
1,"众婆娘媳妇",5,2,2,2
1,"众婆娘丫",4,2,2,2
1,"众媳妇们",4,4,4,4
1,"众媳妇都",4,3,3,3
1,"众小厮",3,9,11,15
2,"众小厮退出",5,2,2,2
2,"众小厮们",4,3,3,3
1,"众嬷嬷丫鬟",5,2,2,2
1,"众女孩",3,1,2,3
2,"众女孩子",4,2,2,2
1,"众女将",3,2,2,2
1,"众奶娘",3,1,2,5
2,"众奶娘丫",4,1,2,4
3,"众奶娘丫鬟",5,3,3,3
1,"众清客都",4,3,3,3
1,"众子侄都",4,2,2,2
1,"众客道",3,2,2,2
1,"众亲友",3,4,4,4
1,"众亲朋",3,2,2,2
1,"众族中",3,1,2,3
2,"众族中人",4,2,2,2
1,"众族人",3,2,2,2
1,"众耗忙",3,2,2,2
1,"众幕宾",3,2,2,2
1,"众幕友",3,2,2,2
0,"方",1,208,329,1179
1,"方才",2,71,111,237
2,"方才的",3,11,14,30
3,"方才的话",4,5,9,15
2,"方才我",3,6,9,13
3,"方才我们",4,3,3,3
2,"方才那",3,8,8,8
2,"方才说",3,6,7,8
3,"方才说话",4,2,2,2
2,"方才所说",4,2,4,6
3,"方才所说这",5,2,2,2
3,"方才所说的",5,2,2,2
2,"方才听见",4,4,4,4
2,"方才罢了",4,4,4,4
2,"方才这",3,4,4,4
2,"方才老太太",5,2,2,2
2,"方才大老爷",5,2,2,2
2,"方才在",3,4,4,4
2,"方才不",3,4,4,4
2,"方才起来",4,3,3,3
1,"方回",2,21,24,40
2,"方回来",3,12,12,12
2,"方回房去",4,2,2,2
1,"方欲",2,10,14,28
2,"方欲说话",4,4,5,8
3,"方欲说话时",5,4,4,4
1,"方子",2,23,25,28
1,"方知",2,15,17,27
2,"方知是",3,8,9,10
3,"方知是宝玉",5,2,2,2
1,"方是",2,15,17,19
1,"方可",2,17,17,17
1,"方进",2,8,9,16
2,"方进来",3,8,8,8
1,"方说",2,6,7,15
2,"方说道",3,9,9,9
1,"方便",2,15,15,15
1,"方不",2,9,10,15
2,"方不负",3,3,4,6
3,"方不负我",4,3,3,3
1,"方想起来",4,5,5,5
1,"方去",2,9,10,14
1,"方出来",3,6,7,8
2,"方出来叫",4,2,2,2
1,"方笑道",3,7,7,7
1,"方渐渐的睡",5,2,2,2
1,"方渐渐的止",5,2,2,2
1,"方退出",3,3,4,5
2,"方退出去",4,2,2,2
1,"方退了出",4,1,2,4
2,"方退了出去",5,3,3,3
1,"方起身",3,6,6,6
1,"方起来",3,2,2,2
1,"方放了心",4,4,4,4
1,"方放下",3,1,2,3
2,"方放下心来",5,2,2,2
1,"方放心",3,2,2,2
1,"方来",2,9,9,9
1,"方妙",2,8,8,8
1,"方的",2,8,8,8
1,"方得了",3,1,2,3
2,"方得了一",4,2,2,2
1,"方要走时",4,2,2,2
1,"方能",2,7,7,7
1,"方大家",3,4,4,4
1,"方住了",3,4,4,4
1,"方上来",3,2,2,2
1,"方上床",3,2,2,2
1,"方过",2,6,6,6
1,"方觉",2,6,6,6
1,"方略略止住",5,2,2,2
1,"方有",2,6,6,6
1,"方往探春处来",6,2,2,2
1,"方往前边来",5,2,2,2
1,"方从",2,6,6,6
1,"方转过",3,3,3,3
1,"方带着",3,2,2,2
1,"方告了坐",4,2,2,2
1,"方告辞",3,2,2,2
1,"方各自",3,2,3,4
2,"方各自散",4,2,2,2
1,"方接过",3,2,2,2
1,"方接了",3,2,2,2
1,"方依次坐",4,2,2,2
1,"方依允",3,2,2,2
1,"方下来",3,2,2,2
1,"方近左右",4,2,2,2
1,"方走了",3,2,2,2
1,"方站住",3,2,2,2
1,"方扶着",3,2,2,2
1,"方和贾",3,2,2,2
1,"方听见",3,2,2,2
0,"生",1,250,380,1174
1,"生气",2,113,121,138
2,"生气的",3,6,6,6
2,"生气时拿他出气",7,2,2,2
1,"生日",2,69,76,88
1,"生的",2,53,57,62
2,"生的倒也",4,3,3,3
1,"生得",2,27,30,37
2,"生得好",3,5,5,5
2,"生得又好",4,2,2,2
1,"生了",2,14,19,37
1,"生在",2,17,19,24
2,"生在这",3,4,4,4
1,"生来",2,11,15,22
2,"生来的",3,3,3,3
2,"生来是",3,3,3,3
2,"生来了",3,3,3,3
1,"生出",2,5,9,21
2,"生出这些",4,2,2,2
2,"生出来",3,5,5,5
2,"生出事来",4,4,4,4
1,"生恐",2,17,18,20
2,"生恐有",3,3,3,3
1,"生怕",2,7,11,15
1,"生分了",3,6,6,6
1,"生也不",3,3,3,3
1,"生也是",3,2,2,2
1,"生前",2,8,8,8
1,"生于",2,6,7,8
2,"生于末世",4,2,2,2
1,"生不",2,5,6,8
2,"生不同",3,1,2,3
1,"生一",2,6,7,8
2,"生一世",3,2,2,2
1,"生看",2,7,7,7
1,"生疏了",3,3,3,3
1,"生之",2,7,7,7
1,"生是",2,6,6,6
1,"生长在",3,3,3,3
1,"生辰",2,5,5,5
1,"生者",2,5,5,5
1,"生情",2,5,5,5
1,"生草",2,4,4,4
1,"生色",2,4,4,4
1,"生着",2,4,4,4
1,"生疼",2,4,4,4
1,"生回说",3,3,3,3
1,"生离死别",4,2,2,2
1,"生生的",3,2,2,2
1,"生悲感",3,2,2,2
1,"生为人",3,2,2,2
0,"多",1,335,428,1163
1,"多少",2,98,116,151
2,"多少钱",3,6,6,6
2,"多少人",3,4,5,6
3,"多少人来",4,2,2,2
2,"多少呢",3,3,3,3
2,"多少事",3,3,3,3
2,"多少不",3,3,3,3
1,"多了",2,48,52,56
1,"多心",2,33,35,41
1,"多早晚",3,18,22,30
2,"多早晚才",4,5,5,5
1,"多的",2,19,21,28
2,"多的人",3,7,7,7
1,"多吃了",3,4,6,8
2,"多吃了两",4,2,2,2
2,"多吃了一",4,2,2,2
1,"多吃一杯",4,2,2,2
1,"多吃一口",4,2,2,2
1,"多事",2,17,19,21
1,"多说",2,14,16,20
1,"多谢",2,9,12,19
2,"多谢你费心",5,2,2,2
2,"多谢费心",4,3,3,3
1,"多着一个香如意",7,2,2,2
1,"多大",2,9,12,19
2,"多大年纪",4,4,5,6
3,"多大年纪了",5,2,2,2
1,"多情",2,13,14,17
2,"多情的",3,4,4,4
1,"多半",2,8,9,13
2,"多半是",3,5,5,5
1,"多得很",3,2,2,2
1,"多得些",3,2,2,2
1,"多嘴",2,5,6,8
2,"多嘴的",3,3,3,3
1,"多言",2,7,7,7
1,"多有",2,7,7,7
1,"多给他",3,2,2,2
1,"多疼他",3,2,2,2
1,"多派几个人",5,3,3,3
1,"多嫌着",3,1,2,3
2,"多嫌着我",4,2,2,2
1,"多嫌我",3,2,2,2
1,"多喝了",3,1,2,3
2,"多喝了几",4,2,2,2
1,"多添几",3,2,2,2
1,"多穿两件衣服",6,2,2,2
1,"多带些",3,2,2,2
0,"明",1,197,260,1162
1,"明白",2,130,140,238
2,"明白了",3,43,47,52
2,"明白的",3,10,11,13
1,"明儿",2,65,97,234
2,"明儿再",3,15,19,27
3,"明儿再来",4,5,5,5
3,"明儿再说罢",5,2,2,2
2,"明儿我",3,12,16,21
3,"明儿我叫他",5,2,2,2
2,"明儿一早",4,9,11,14
3,"明儿一早就",5,3,3,3
2,"明儿还",3,5,8,13
3,"明儿还要",4,3,3,3
3,"明儿还有",4,3,3,3
2,"明儿就",3,7,7,7
2,"明儿你",3,7,7,7
2,"明儿叫你",4,3,3,3
2,"明儿叫他",4,2,2,2
2,"明儿也",3,6,6,6
2,"明儿不",3,4,5,6
3,"明儿不知",4,2,2,2
2,"明儿有人",4,2,2,2
2,"明儿有了",4,2,2,2
2,"明儿宝",3,4,4,4
2,"明儿必回",4,2,2,2
1,"明日",2,60,87,165
2,"明日再",3,11,13,16
3,"明日再来",4,3,3,3
2,"明日一早",4,7,9,12
3,"明日一早再",5,3,3,3
2,"明日就",3,8,9,10
3,"明日就是",4,2,2,2
2,"明日还",3,4,5,6
3,"明日还有",4,2,2,2
2,"明日是",3,5,5,5
2,"明日问",3,4,4,4
2,"明日早起",4,2,2,2
2,"明日我",3,4,4,4
2,"明日饭后",4,3,3,3
2,"明日到",3,3,3,3
2,"明日你",3,3,3,3
1,"明年",2,29,32,35
1,"明了",2,24,28,34
1,"明知",2,13,19,33
2,"明知是",3,7,7,7
2,"明知其故",4,2,2,2
2,"明知不能",4,2,2,2
1,"明是",2,9,12,15
1,"明的",2,11,12,14
1,"明明白白",4,3,3,3
1,"明明听见",4,3,3,3
1,"明明是",3,3,3,3
1,"明月",2,10,10,10
1,"明春再",3,2,2,2
1,"明仗着贾",4,2,2,2
1,"明后日",3,2,2,2
0,"已",1,252,377,1158
1,"已经",2,101,138,216
2,"已经回来",4,3,3,3
2,"已经许了",4,2,3,4
3,"已经许了人家",6,2,2,2
2,"已经说了",4,3,3,3
2,"已经大",3,3,4,5
3,"已经大好了",5,2,2,2
2,"已经好了",4,4,4,4
2,"已经给了人",5,2,2,2
2,"已经去了",4,3,3,3
2,"已经自己",4,2,2,2
2,"已经睡了",4,2,2,2
2,"已经是",3,3,3,3
2,"已经哭的",4,2,2,2
2,"已经告了",4,2,2,2
2,"已经听",3,3,3,3
2,"已经准",3,3,3,3
2,"已经不",3,3,3,3
2,"已经三",3,3,3,3
1,"已是",2,36,41,48
2,"已是掌灯时分",6,2,2,2
2,"已是掌灯时候",6,2,2,2
1,"已有",2,18,20,35
2,"已有了",3,9,11,14
3,"已有了一",4,3,3,3
2,"已有一半",4,2,2,2
1,"已到",2,10,15,27
2,"已到了",3,7,8,9
3,"已到了花",4,2,2,2
1,"已知",2,13,15,23
2,"已知八九",4,3,3,3
1,"已毕",2,22,22,22
1,"已将",2,17,17,17
1,"已定",2,16,16,16
1,"已出",2,10,12,15
2,"已出去了",4,3,3,3
1,"已去",2,12,12,12
1,"已不",2,9,10,12
2,"已不见了",4,2,2,2
1,"已过",2,7,9,11
1,"已醒",2,4,5,10
1,"已见",2,8,9,10
2,"已见老太太",5,2,2,2
1,"已听见",3,6,7,8
2,"已听见了",4,2,2,2
1,"已大",2,5,7,9
2,"已大愈",3,2,2,2
1,"已得了",3,5,5,5
1,"已在",2,5,6,8
2,"已在那里",4,3,3,3
1,"已吃了饭",4,2,2,2
1,"已吃过",3,2,2,2
1,"已吃完",3,2,2,2
1,"已预备",3,1,2,6
1,"已摆完",3,2,2,2
1,"已摆了",3,2,2,2
1,"已妥",2,4,5,6
1,"已和",2,6,6,6
1,"已交三鼓",4,2,2,2
1,"已交给",3,2,2,2
1,"已说定了",4,2,2,2
1,"已觉",2,5,5,5
1,"已看见",3,3,3,3
1,"已没了",3,1,2,3
2,"已没了主意",5,2,2,2
1,"已早",2,5,5,5
1,"已择了",3,3,3,3
1,"已择定",3,2,2,2
1,"已打发人",4,2,2,2
1,"已尽",2,3,4,5
1,"已二十",3,2,2,2
1,"已笑倒",3,2,2,2
1,"已往之",3,2,2,2
1,"已全",2,4,4,4
1,"已三更",3,2,2,2
1,"已闻得",3,2,2,2
1,"已遣人",3,2,2,2
1,"已请下",3,2,2,2
1,"已梳洗",3,2,2,2
1,"已如此",3,2,2,2
0,"将",1,226,384,1150
1,"将来",2,50,74,117
2,"将来不",3,5,6,7
3,"将来不知",4,2,2,2
2,"将来怎么",4,1,2,4
3,"将来怎么样",5,3,3,3
2,"将来怎样",4,2,2,2
2,"将来都是",4,2,2,2
2,"将来我",3,4,4,4
2,"将来你成了人",6,2,2,2
2,"将来这",3,3,3,3
2,"将来的",3,3,3,3
2,"将来有",3,3,3,3
2,"将来只",3,3,3,3
1,"将他",2,24,29,40
2,"将他二人",4,4,4,4
1,"将那",2,23,27,34
2,"将那两",3,4,4,4
2,"将那些",3,3,3,3
1,"将一",2,14,18,28
2,"将一个",3,8,8,8
1,"将这",2,21,23,26
2,"将这些",3,3,3,3
1,"将自己",3,11,13,24
2,"将自己的",4,8,9,11
3,"将自己的一个",6,2,2,2
1,"将贾",2,8,13,23
2,"将贾政",3,3,4,5
2,"将贾赦的",4,2,2,2
1,"将军",2,15,17,19
1,"将方才",3,5,7,18
2,"将方才的",4,5,6,10
1,"将此",2,6,8,18
2,"将此事告诉",5,1,2,4
3,"将此事告诉了",6,3,3,3
2,"将此话告诉了",6,2,2,2
1,"将手一拍",4,4,4,4
1,"将手一撒",4,3,3,3
1,"将就",2,9,11,15
2,"将就些儿",4,2,2,2
1,"将黛玉",3,5,7,12
1,"将起来",3,11,11,11
1,"将前日",3,3,3,3
1,"将门锁",3,1,2,3
2,"将门锁上",4,2,2,2
1,"将门关",3,2,2,2
1,"将薛蟠",3,4,4,4
1,"将薛家",3,2,2,2
1,"将各色",3,4,4,4
1,"将各样",3,2,2,2
1,"将两个",3,3,4,5
2,"将两个月",4,2,2,2
1,"将东西",3,6,6,6
1,"将人",2,7,7,7
1,"将酒",2,6,6,6
1,"将身子",3,3,3,3
1,"将要",2,6,6,6
1,"将小",2,6,6,6
1,"将家中",3,2,2,2
1,"将你",2,6,6,6
1,"将鸳鸯",3,5,5,5
1,"将凤姐",3,5,5,5
1,"将里面",3,2,2,2
1,"将近",2,5,5,5
1,"将花",2,5,5,5
1,"将老太太",4,2,2,2
1,"将王",2,5,5,5
1,"将所有",3,2,2,2
1,"将我",2,5,5,5
1,"将张华",3,4,4,4
1,"将头一扭",4,2,2,2
1,"将大",2,5,5,5
1,"将外头",3,3,3,3
1,"将到",2,5,5,5
1,"将银子",3,3,3,3
1,"将迎春",3,3,3,3
1,"将衣服",3,2,2,2
1,"将素日",3,2,2,2
1,"将现在",3,2,2,2
1,"将桌子",3,3,3,3
1,"将林姑娘",4,2,2,2
1,"将尤氏",3,3,3,3
1,"将园中",3,3,3,3
1,"将周瑞",3,3,3,3
1,"将众人",3,3,3,3
1,"将二姐抬",4,2,2,2
1,"将下来",3,2,2,2
1,"将板儿的",4,2,2,2
1,"将马拴在",4,2,2,2
1,"将雀儿",3,2,2,2
1,"将荷包",3,2,2,2
1,"将秦显",3,2,2,2
1,"将真心真意瞒了起来",9,2,2,2
1,"将剩的",3,2,2,2
1,"将入画",3,2,2,2
1,"将书子",3,2,2,2
0,"身",1,254,352,1140
1,"身上",2,108,128,220
2,"身上不",3,6,10,33
3,"身上不好",4,13,13,13
3,"身上不大好",5,8,8,8
2,"身上穿着",4,8,8,8
2,"身上也不",4,1,2,3
3,"身上也不大好",6,2,2,2
2,"身上也是",4,2,2,2
2,"身上了",3,5,5,5
2,"身上的",3,5,5,5
2,"身上又不",4,2,2,2
2,"身上发热",4,2,2,2
2,"身上略觉",4,2,2,2
1,"身子",2,50,62,89
2,"身子不",3,5,6,8
3,"身子不好",4,3,3,3
2,"身子也",3,3,4,5
3,"身子也要",4,2,2,2
2,"身子往后一仰",6,2,2,2
1,"身体",2,17,20,23
1,"身边",2,15,17,21
2,"身边一",3,3,3,3
1,"身后",2,21,21,21
1,"身出来",3,12,12,12
1,"身的",2,14,15,16
1,"身就走",3,9,9,9
1,"身之",2,7,9,15
1,"身一",2,8,11,14
1,"身进来",3,7,7,7
1,"身材",2,11,11,11
1,"身发热",3,2,2,2
1,"身坐了",3,4,4,4
1,"身坐在",3,2,2,2
1,"身不由",3,1,2,5
2,"身不由己",4,4,4,4
1,"身量",2,6,6,6
1,"身自有",3,2,2,2
1,"身无所",3,2,2,2
1,"身亡",2,4,4,4
1,"身问道",3,2,2,2
1,"身答应",3,2,2,2
1,"身接了",3,2,2,2
1,"身伏侍",3,2,2,2
0,"把",1,182,316,1139
1,"把这",2,40,52,102
2,"把这个",3,14,14,14
